settlementDate,settlementPeriod,acceptedprice
2021-01-05,24,51.0
2021-01-05,25,51.0
2021-01-05,28,51.0
2021-01-06,44,0.64
2021-01-06,45,-1.2200000000000002
2021-01-07,14,0.79
2021-01-11,1,-3.65
2021-01-11,14,-7.0
2021-01-11,28,0.35
2021-01-11,37,24.0
2021-01-11,38,46.9
2021-01-11,39,1.6499999999999997
2021-01-12,23,50.0
2021-01-12,37,50.2
2021-01-12,38,51.650000000000006
2021-01-12,39,48.725
2021-01-12,40,47.825
2021-01-13,19,26.346666666666668
2021-01-13,23,48.86
2021-01-13,24,55.0
2021-01-13,25,55.0
2021-01-13,28,55.0
2021-01-13,31,60.0
2021-01-13,35,60.0
2021-01-13,36,55.66
2021-01-13,37,53.81
2021-01-13,42,32.0
2021-01-13,48,24.595
2021-01-14,1,24.4275
2021-01-14,2,45.765
2021-01-14,11,9.97
2021-01-14,12,24.046666666666667
2021-01-14,13,24.013333333333332
2021-01-14,38,52.15
2021-01-14,39,52.15
2021-01-14,40,52.15
2021-01-15,3,0.6966666666666667
2021-01-15,4,9.043333333333335
2021-01-15,5,22.67
2021-01-15,7,71.0
2021-01-15,12,5.19
2021-01-15,13,7.18
2021-01-15,14,82.96
2021-01-15,17,36.36000000000001
2021-01-15,32,29.884999999999998
2021-01-15,33,55.25
2021-01-15,38,11.065
2021-01-15,42,9.815
2021-01-15,43,9.605
2021-01-18,23,31.0
2021-01-18,24,31.0
2021-01-18,25,31.0
2021-01-18,26,31.0
2021-01-18,27,26.0
2021-01-21,24,35.0
2021-01-25,45,0.74
2021-01-25,46,-0.15
2021-01-25,47,4.01
2021-01-26,2,0.06
2021-01-26,3,-3.64
2021-01-26,28,46.2
2021-01-26,40,52.57
2021-01-26,41,12.0
2021-01-26,43,1.69
2021-01-26,44,2.15
2021-01-26,48,13.65
2021-01-27,1,14.82
2021-01-27,12,-2.46
2021-01-27,21,45.87
2021-01-27,22,38.92333333333334
2021-01-27,26,26.350000000000005
2021-01-27,27,24.05333333333333
2021-01-28,4,1.4466666666666665
2021-01-28,6,0.32
2021-01-28,12,0.31
2021-01-28,48,7.5
2021-01-29,1,7.483333333333333
2021-01-29,2,-3.6633333333333327
2021-01-29,5,0.97
2021-01-29,8,-24.290000000000003
2021-01-29,44,40.77
2021-01-29,45,17.34
2021-01-30,3,10.41
2021-01-30,5,8.61
2021-01-30,6,4.96
2021-01-30,8,-0.52
2021-01-30,10,-44.445
2021-01-30,11,-46.53
2021-01-30,12,-45.205
2021-01-30,48,8.68
2021-01-31,1,-4.94
2021-01-31,13,0.81
2021-01-31,14,0.385
2021-02-01,17,43.98333333333333
2021-02-01,23,46.2
2021-02-01,24,46.2
2021-02-01,30,46.25
2021-02-01,31,46.25
2021-02-01,40,0.6
2021-02-01,41,31.58
2021-02-01,45,8.915
2021-02-01,46,8.665
2021-02-01,48,3.3333333333333335
2021-02-02,1,1.21
2021-02-02,2,0.47500000000000003
2021-02-02,3,0.47333333333333333
2021-02-02,5,0.64
2021-02-02,11,15.72
2021-02-02,12,15.61
2021-02-02,13,30.0
2021-02-02,34,-8.44
2021-02-03,24,1.69
2021-02-03,25,2.5233333333333334
2021-02-04,18,-4.2225
2021-02-05,6,-7.220000000000001
2021-02-05,8,-4.32
2021-02-05,9,-4.035
2021-02-05,14,-1.8966666666666665
2021-02-05,15,0.05666666666666664
2021-02-06,2,-0.025000000000000022
2021-02-06,3,-0.30000000000000004
2021-02-06,4,6.415
2021-02-06,5,0.0
2021-02-06,26,1.495
2021-02-06,27,2.02
2021-02-06,42,0.66
2021-02-06,44,0.2
2021-02-06,46,-39.34666666666667
2021-02-07,1,-33.376666666666665
2021-02-07,2,-50.419999999999995
2021-02-07,10,0.0
2021-02-07,11,0.0
2021-02-07,26,5.82
2021-02-07,33,5.006666666666667
2021-02-07,34,5.3566666666666665
2021-02-07,39,0.0
2021-02-07,42,0.0
2021-02-07,43,0.0
2021-02-07,48,21.93
2021-02-08,1,21.93
2021-02-08,2,21.93
2021-02-08,12,20.0
2021-02-08,13,21.93
2021-02-08,19,18.759999999999998
2021-02-08,26,22.055
2021-02-08,27,20.36
2021-02-08,33,22.125
2021-02-08,35,28.55
2021-02-08,38,3.81
2021-02-08,39,3.17
2021-02-08,41,2.245
2021-02-08,44,16.075
2021-02-08,45,25.225
2021-02-08,46,0.32
2021-02-08,48,1.26
2021-02-09,1,1.08
2021-02-09,4,0.82
2021-02-09,5,1.44
2021-02-09,8,1.175
2021-02-09,9,0.5549999999999999
2021-02-09,10,0.3675
2021-02-09,11,1.06
2021-02-09,14,0.3666666666666667
2021-02-09,28,47.04
2021-02-09,29,24.265
2021-02-09,31,0.485
2021-02-09,39,12.839999999999998
2021-02-09,40,4.79
2021-02-09,43,0.8125
2021-02-09,44,0.915
2021-02-09,45,2.0425
2021-02-09,46,0.0675
2021-02-09,48,-4.338333333333334
2021-02-10,1,-4.296
2021-02-10,3,-5.706666666666667
2021-02-10,4,-5.53
2021-02-10,8,-2.0225
2021-02-10,10,0.3
2021-02-10,18,0.16666666666666666
2021-02-10,27,46.0
2021-02-10,28,46.0
2021-02-10,29,19.272
2021-02-10,32,26.93
2021-02-10,40,26.06
2021-02-10,41,34.096666666666664
2021-02-10,42,48.25
2021-02-11,26,14.7175
2021-02-11,27,14.014999999999999
2021-02-11,28,13.1725
2021-02-11,29,4.2299999999999995
2021-02-11,36,0.0
2021-02-11,37,0.0
2021-02-11,39,0.0
2021-02-11,40,0.0
2021-02-12,4,33.64666666666667
2021-02-12,9,-2.475
2021-02-12,10,-2.31
2021-02-12,11,-6.12
2021-02-12,12,-5.67
2021-02-12,13,-8.69
2021-02-13,10,-38.9
2021-02-13,11,-36.74
2021-02-13,12,-35.34
2021-02-13,19,6.03
2021-02-13,21,6.555
2021-02-13,22,6.0
2021-02-13,23,9.11
2021-02-13,46,1.1
2021-02-13,47,-22.312
2021-02-13,48,-28.19666666666667
2021-02-14,1,-22.1725
2021-02-14,28,-49.0
2021-02-14,29,-49.0
2021-02-15,15,-13.864999999999998
2021-02-15,16,-11.4875
2021-02-15,39,0.86
2021-02-15,41,1.4
2021-02-15,42,-44.0975
2021-02-15,47,-49.0
2021-02-15,48,-49.0
2021-02-16,2,-49.0
2021-02-16,3,-49.0
2021-02-16,29,-30.548000000000002
2021-02-16,30,1.37
2021-02-16,32,0.5066666666666667
2021-02-16,36,-18.535
2021-02-16,37,54.0
2021-02-16,42,-51.048
2021-02-17,8,-37.63333333333333
2021-02-17,36,-15.896666666666667
2021-02-17,38,0.285
2021-02-17,39,0.655
2021-02-17,42,-32.84
2021-02-18,19,21.11
2021-02-18,21,0.51
2021-02-18,22,12.526666666666669
2021-02-18,28,-44.15
2021-02-19,15,-31.426
2021-02-19,29,1.01
2021-02-19,30,-16.205
2021-02-19,31,0.54
2021-02-19,33,-14.926666666666668
2021-02-19,35,1.21
2021-02-19,38,-32.8025
2021-02-19,39,-14.093333333333334
2021-02-20,11,5.0
2021-02-20,12,5.0
2021-02-20,16,-33.473333333333336
2021-02-20,21,-10.86
2021-02-20,23,-7.275
2021-02-20,24,-24.37
2021-02-21,9,-40.4725
2021-02-21,10,-46.465
2021-02-21,25,-6.18
2021-02-21,26,-12.4
2021-02-21,28,-6.786666666666666
2021-02-21,29,-8.94
2021-02-21,38,-10.84
2021-02-21,39,-10.42
2021-02-22,21,0.95
2021-02-22,23,24.62
2021-02-22,24,-12.9625
2021-02-22,26,-13.92
2021-02-22,27,-18.1
2021-02-22,28,-32.24
2021-02-22,38,-34.847142857142856
2021-02-22,39,-43.66857142857143
2021-02-22,44,-45.076
2021-02-22,45,-44.442
2021-02-23,17,-34.235
2021-02-23,18,-34.1525
2021-02-23,20,-37.234
2021-02-24,17,0.26
2021-02-24,18,1.11
2021-02-24,31,1.4825
2021-02-24,32,-10.459999999999999
2021-02-24,33,-15.746666666666668
2021-02-24,42,-35.03333333333333
2021-02-24,43,-20.913999999999998
2021-02-25,13,-19.445
2021-02-25,32,1.4224999999999999
2021-02-25,33,-0.5525000000000002
2021-02-25,35,8.219999999999999
2021-02-25,36,7.795
2021-02-25,38,4.25
2021-02-25,39,4.58
2021-02-25,40,6.7375
2021-02-25,41,4.953333333333334
2021-02-25,43,1.06
2021-02-26,12,-3.5766666666666667
2021-02-26,20,0.53
2021-02-26,21,2.496
2021-02-26,22,1.5175
2021-02-27,3,0.795
2021-02-27,6,0.61
2021-02-27,7,1.27
2021-02-27,8,2.305
2021-02-27,9,1.135
2021-02-27,20,0.20333333333333334
2021-02-27,28,-0.3425
2021-02-27,30,3.405
2021-02-27,31,-1.365
2021-02-27,35,0.62
2021-02-27,36,1.47
2021-02-27,48,1.15
2021-02-28,1,0.88
2021-02-28,3,1.17
2021-02-28,4,14.7425
2021-02-28,5,0.485
2021-02-28,17,3.516666666666667
2021-02-28,20,36.71
2021-02-28,21,36.64
2021-02-28,32,4.015
2021-02-28,33,4.12
2021-02-28,36,1.31
2021-02-28,37,0.78
2021-02-28,38,0.47
2021-03-01,35,0.5200000000000001
2021-03-01,36,-3.992
2021-03-01,38,-3.033333333333333
2021-03-01,39,-2.74
2021-03-01,40,-2.1466666666666665
2021-03-01,41,-15.753333333333332
2021-03-01,43,-7.135000000000001
2021-03-02,1,-22.0675
2021-03-02,2,-18.5425
2021-03-02,20,114.97
2021-03-02,21,114.74
2021-03-02,30,2.15
2021-03-02,31,8.633333333333333
2021-03-02,35,7.522
2021-03-03,13,7.75
2021-03-03,27,149.0
2021-03-03,36,44.432500000000005
2021-03-03,37,47.910000000000004
2021-03-03,38,52.24333333333334
2021-03-03,40,129.86
2021-03-03,41,125.5
2021-03-04,14,20.2275
2021-03-04,15,5.843333333333334
2021-03-04,16,16.535
2021-03-04,17,10.986666666666666
2021-03-04,21,5.79
2021-03-04,22,4.81
2021-03-04,32,17.07
2021-03-04,33,22.46
2021-03-04,36,0.84
2021-03-04,37,1.9
2021-03-04,39,1.89
2021-03-04,40,-3.88
2021-03-04,41,35.0
2021-03-04,42,18.12
2021-03-04,43,-11.2775
2021-03-04,44,3.421666666666667
2021-03-05,7,35.0
2021-03-05,8,35.0
2021-03-05,9,35.0
2021-03-05,10,0.04399999999999906
2021-03-05,11,35.0
2021-03-06,13,9.502500000000001
2021-03-06,14,3.9725
2021-03-06,38,1.15
2021-03-06,44,1.25
2021-03-06,45,-11.57
2021-03-06,48,-13.14
2021-03-07,1,0.295
2021-03-07,2,0.0
2021-03-07,27,7.665
2021-03-07,33,-12.928
2021-03-07,40,9.85
2021-03-07,41,9.66
2021-03-07,42,3.3699999999999997
2021-03-07,43,3.0933333333333333
2021-03-07,46,3.185
2021-03-07,47,0.32
2021-03-07,48,26.26
2021-03-08,1,26.26
2021-03-08,5,0.51
2021-03-08,29,1.54
2021-03-08,33,0.51
2021-03-09,18,20.87
2021-03-09,19,21.2
2021-03-09,20,16.565
2021-03-09,21,16.115000000000002
2021-03-09,41,-30.660000000000004
2021-03-09,47,-40.662
2021-03-09,48,-28.386000000000003
2021-03-10,1,-21.185000000000002
2021-03-10,8,-52.78666666666667
2021-03-10,9,-52.86333333333334
2021-03-10,10,-50.97
2021-03-10,11,-50.68666666666667
2021-03-10,12,-53.87
2021-03-10,16,78.32
2021-03-10,21,-24.325
2021-03-10,22,-47.19499999999999
2021-03-11,21,-20.9525
2021-03-11,29,-33.93
2021-03-11,36,8.116666666666667
2021-03-11,40,12.785
2021-03-12,17,11.25
2021-03-12,22,3.8366666666666664
2021-03-12,23,0.23
2021-03-12,28,8.9125
2021-03-12,39,-4.835
2021-03-12,48,-35.645
2021-03-13,1,-32.126666666666665
2021-03-13,2,-20.3875
2021-03-13,20,0.83
2021-03-13,23,0.28
2021-03-13,24,-14.045
2021-03-13,40,5.0
2021-03-13,41,5.0
2021-03-13,42,-11.263333333333334
2021-03-13,43,-11.646666666666667
2021-03-13,47,-26.350000000000005
2021-03-13,48,-39.118
2021-03-14,1,-10.0
2021-03-14,33,4.946666666666666
2021-03-14,34,7.953333333333333
2021-03-14,35,9.08
2021-03-14,36,9.01
2021-03-14,38,9.459999999999999
2021-03-14,47,5.0
2021-03-14,48,5.0
2021-03-15,8,-10.0
2021-03-15,27,10.61
2021-03-15,28,19.294999999999998
2021-03-15,29,37.31
2021-03-15,33,10.49
2021-03-15,34,11.715
2021-03-15,35,5.9575000000000005
2021-03-15,36,15.0
2021-03-15,37,6.265
2021-03-16,27,7.793333333333333
2021-03-16,28,3.3358333333333334
2021-03-16,30,5.163333333333333
2021-03-16,31,0.57
2021-03-16,47,25.515
2021-03-16,48,15.0
2021-03-17,6,-4.245
2021-03-17,7,-4.67
2021-03-17,9,-4.3149999999999995
2021-03-17,34,-2.4749999999999996
2021-03-17,35,-1.2162500000000005
2021-03-17,39,4.08
2021-03-17,40,12.53
2021-03-18,6,-12.80125
2021-03-18,7,-11.846250000000001
2021-03-18,38,41.15
2021-03-18,39,13.375
2021-03-18,40,10.6625
2021-03-18,41,11.698333333333332
2021-03-18,42,20.34
2021-03-18,43,29.12
2021-03-18,44,4.023333333333333
2021-03-19,17,9.74
2021-03-19,21,22.275
2021-03-19,34,14.68
2021-03-19,37,8.065
2021-03-20,25,9.427000000000001
2021-03-20,26,8.36375
2021-03-20,27,23.213333333333335
2021-03-20,29,11.32
2021-03-20,30,9.896666666666667
2021-03-20,35,7.636666666666667
2021-03-21,30,28.505
2021-03-21,35,23.53
2021-03-21,36,13.003333333333332
2021-03-22,7,23.635
2021-03-22,8,21.13
2021-03-22,25,12.426666666666668
2021-03-22,26,9.3975
2021-03-22,27,15.0
2021-03-22,28,10.0
2021-03-22,37,10.833333333333334
2021-03-22,38,9.598
2021-03-22,39,9.366
2021-03-22,40,8.743333333333334
2021-03-22,42,9.643333333333333
2021-03-23,25,4.968
2021-03-23,26,4.1259999999999994
2021-03-23,28,3.5460000000000007
2021-03-23,30,13.615
2021-03-23,37,14.853333333333333
2021-03-23,38,14.903333333333334
2021-03-24,16,12.515
2021-03-24,17,7.8933333333333335
2021-03-24,25,5.843333333333334
2021-03-24,26,3.66
2021-03-24,34,-2.7560000000000002
2021-03-24,35,-2.119
2021-03-24,36,-4.641666666666667
2021-03-24,37,-5.17
2021-03-24,38,-7.919999999999999
2021-03-25,10,3.115
2021-03-25,11,-10.926
2021-03-25,20,1.8575
2021-03-25,21,-12.555
2021-03-25,22,-8.208333333333334
2021-03-25,23,-11.594999999999999
2021-03-25,25,-30.26
2021-03-25,26,-35.2675
2021-03-25,31,-7.010000000000001
2021-03-25,33,-33.282
2021-03-25,34,-43.67
2021-03-25,44,-46.965999999999994
2021-03-25,45,-48.973333333333336
2021-03-26,15,-22.40833333333333
2021-03-26,25,-27.775000000000002
2021-03-26,26,-10.29
2021-03-26,27,-10.88
2021-03-26,35,6.115
2021-03-26,47,6.75
2021-03-26,48,8.5
2021-03-27,1,8.5
2021-03-27,15,-7.116666666666667
2021-03-27,16,-29.93
2021-03-27,17,5.0
2021-03-27,18,5.0
2021-03-27,20,-0.6500000000000004
2021-03-27,21,-40.67
2021-03-27,40,-12.45
2021-03-27,41,-4.86
2021-03-27,42,-12.12
2021-03-27,43,-12.462222222222222
2021-03-28,17,9.03
2021-03-28,18,8.36
2021-03-28,19,4.203333333333333
2021-03-28,20,-0.9024999999999999
2021-03-28,27,-49.86
2021-03-28,28,-49.86
2021-03-28,36,23.86
2021-03-28,39,-10.0
2021-03-28,40,-10.0
2021-03-28,42,-13.319999999999999
2021-03-28,44,-10.0
2021-03-29,21,8.186666666666666
2021-03-29,22,-0.19375000000000053
2021-03-29,23,-7.91875
2021-03-29,24,-1.6640000000000004
2021-03-29,28,-12.8
2021-03-30,18,-10.885000000000002
2021-03-30,19,-8.41
2021-03-30,46,6.53
2021-03-30,47,3.233333333333333
2021-03-31,2,4.9174999999999995
2021-03-31,3,4.314
2021-03-31,10,2.1350000000000002
2021-03-31,11,1.1
2021-03-31,13,0.33
2021-03-31,14,1.125
2021-03-31,29,7.5
2021-03-31,30,3.45
2021-03-31,31,5.745
2021-03-31,36,6.140000000000001
2021-03-31,37,6.04
2021-03-31,40,6.235
2021-03-31,41,12.0
2021-03-31,42,4.183333333333334
2021-03-31,43,6.0
2021-03-31,44,12.0
2021-03-31,45,-0.6766666666666666
2021-03-31,46,-0.20333333333333334
2021-03-31,48,0.565
2021-04-01,1,1.1516666666666666
2021-04-01,2,-2.9975
2021-04-01,8,-34.715
2021-04-01,9,-34.74333333333333
2021-04-01,11,-34.19
2021-04-01,12,-32.20333333333333
2021-04-01,13,0.52
2021-04-02,6,3.0
2021-04-02,7,6.54
2021-04-02,11,0.21
2021-04-02,12,1.48
2021-04-02,15,-29.115
2021-04-02,16,0.49
2021-04-02,22,-8.590000000000002
2021-04-02,23,-8.28
2021-04-02,27,2.658333333333333
2021-04-02,31,12.0
2021-04-02,32,12.0
2021-04-02,34,4.4475
2021-04-02,35,5.666666666666667
2021-04-02,36,12.0
2021-04-02,37,12.0
2021-04-02,45,4.18
2021-04-02,46,3.135
2021-04-02,47,0.33
2021-04-03,30,8.98
2021-04-04,13,25.0
2021-04-04,14,25.0
2021-04-04,20,7.5
2021-04-04,21,7.5
2021-04-04,22,5.046666666666666
2021-04-04,23,-2.775
2021-04-04,38,-3.6283333333333334
2021-04-05,19,8.5
2021-04-05,20,12.0
2021-04-05,21,12.0
2021-04-05,30,-25.0375
2021-04-05,31,-27.527499999999996
2021-04-05,32,-20.60625
2021-04-05,33,-17.008000000000003
2021-04-05,34,-39.17
2021-04-05,45,-16.875
2021-04-05,46,-42.952000000000005
2021-04-05,47,-46.8975
2021-04-06,1,-51.2825
2021-04-06,2,-48.120000000000005
2021-04-06,8,-61.348
2021-04-06,9,-56.19000000000001
2021-04-06,27,7.5
2021-04-06,31,-20.525
2021-04-06,32,4.345
2021-04-06,46,-31.15
2021-04-06,47,7.5
2021-04-07,1,-28.391999999999996
2021-04-07,2,-34.9675
2021-04-07,3,-36.435
2021-04-07,7,4.2375
2021-04-08,2,11.045
2021-04-08,16,8.4
2021-04-08,17,12.0
2021-04-08,18,12.0
2021-04-08,21,-0.9637499999999999
2021-04-08,22,-11.95875
2021-04-08,24,-11.01
2021-04-08,27,-23.0875
2021-04-08,42,6.04
2021-04-08,43,6.04
2021-04-10,11,18.509999999999998
2021-04-10,12,18.3
2021-04-10,13,7.345
2021-04-11,7,7.365
2021-04-11,27,13.134
2021-04-11,28,17.575
2021-04-11,29,12.651666666666666
2021-04-11,30,8.248333333333333
2021-04-11,47,4.335
2021-04-12,3,2.1033333333333335
2021-04-12,4,-4.914999999999999
2021-04-12,26,7.615
2021-04-12,27,3.9775
2021-04-12,28,-2.38
2021-04-12,29,-1.8760000000000006
2021-04-12,31,3.473333333333333
2021-04-12,33,0.33499999999999996
2021-04-12,34,3.3033333333333332
2021-04-14,36,55.05
2021-04-14,37,55.05
2021-04-15,18,5.84
2021-04-15,19,8.493333333333334
2021-04-15,25,33.94
2021-04-15,26,38.59
2021-04-15,27,21.076666666666668
2021-04-15,28,16.7925
2021-04-15,29,21.013333333333332
2021-04-16,27,15.2225
2021-04-16,28,36.69
2021-04-16,37,48.0
2021-04-16,38,48.0
2021-04-17,6,18.1
2021-04-17,7,7.409999999999999
2021-04-17,30,8.893333333333333
2021-04-17,31,9.423333333333334
2021-04-17,39,10.6725
2021-04-17,45,9.543333333333335
2021-04-17,46,10.670000000000002
2021-04-18,12,7.574
2021-04-18,13,11.726666666666667
2021-04-18,14,9.193333333333333
2021-04-18,28,11.735
2021-04-18,41,10.465
2021-04-18,43,20.02
2021-04-18,44,4.156000000000001
2021-04-18,45,4.92
2021-04-19,20,12.81
2021-04-19,21,6.8566666666666665
2021-04-19,27,7.036666666666666
2021-04-20,16,52.0
2021-04-20,17,52.0
2021-04-20,30,1.2700000000000002
2021-04-20,37,8.95
2021-04-20,38,3.3949999999999996
2021-04-21,31,5.29
2021-04-21,35,5.449999999999999
2021-04-22,2,0.67
2021-04-22,3,1.8
2021-04-22,6,2.19
2021-04-22,7,2.99
2021-04-22,46,5.039999999999999
2021-04-22,47,2.563333333333333
2021-04-22,48,-1.4350000000000005
2021-04-23,1,-1.4950000000000003
2021-04-23,2,-1.4975000000000005
2021-04-23,3,-0.9075000000000004
2021-04-23,4,-4.846666666666668
2021-04-23,12,-7.620000000000001
2021-04-23,13,-7.3500000000000005
2021-04-23,18,3.0
2021-04-23,24,1.51
2021-04-23,28,-6.405
2021-04-24,3,-3.0
2021-04-24,5,3.0
2021-04-24,45,0.82
2021-04-24,46,1.245
2021-04-25,16,0.77
2021-04-25,28,6.68
2021-04-25,29,6.79
2021-04-25,30,1.7625000000000002
2021-04-25,31,0.0
2021-04-25,34,1.8025
2021-04-25,35,-4.680000000000001
2021-04-25,41,-14.98
2021-04-25,42,-14.98
2021-04-25,44,-39.83
2021-04-25,45,-23.060000000000002
2021-04-26,12,-23.845
2021-04-26,24,-24.585
2021-04-26,42,11.51
2021-04-26,43,20.02
2021-04-26,44,8.51
2021-04-26,45,-4.8966666666666665
2021-04-26,46,-4.753333333333333
2021-04-26,47,-4.373333333333333
2021-04-27,41,1.755
2021-04-27,42,-1.3699999999999999
2021-04-27,43,0.29999999999999993
2021-04-27,47,-1.225
2021-04-28,12,-0.23666666666666666
2021-04-28,13,-0.23666666666666666
2021-04-28,22,-1.5
2021-04-28,23,-1.5
2021-04-29,2,5.789999999999999
2021-04-29,3,5.789999999999999
2021-04-29,18,0.3374999999999999
2021-04-29,25,2.7133333333333334
2021-04-29,31,-0.9825000000000002
2021-04-30,1,-4.732000000000001
2021-04-30,12,-9.7725
2021-04-30,13,-6.625
2021-04-30,18,52.13
2021-04-30,19,52.13
2021-04-30,48,9.264
2021-05-01,1,10.07
2021-05-01,3,6.97
2021-05-01,4,14.593333333333334
2021-05-01,47,13.549999999999999
2021-05-02,2,13.282
2021-05-02,3,7.741714285714286
2021-05-02,4,19.62333333333333
2021-05-02,28,-23.903333333333336
2021-05-02,43,22.57
